id;name;dob;affiliation
10688;G__Krischak;1984-08-07;Beijing Normal University
10687;M__Levack;1971-06-27;Beijing Normal University
4172;Ronald_T__Brown;1993-08-21;University of Kentucky
4173;M__Bonner;1964-12-31;Kyoto University
4174;R__Christensen;1959-10-09;Slovak University of Technology in Bratislava
4175;Shengjie_Wu;1981-02-02;Michigan State University
4176;X__Xiong;1960-03-26;Kyoto University
4177;R__Khan;1999-09-14;Colorado State University
4178;S__Helton;1990-12-03;Oklahoma State University
4179;R__Mulhern;1990-01-20;Wuhan University
4170;S__Howard;1990-12-04;Wuhan University
4171;E__Morris;1953-12-28;Wuhan University
4169;Susan_W_Ogg;1990-06-05;University of Illinois
4183;C__Eggers;1990-02-21;Chinese Academy of Sciences
4184;P__White;1983-10-07;Kansas State University
4185;G__Carlson;1981-11-23;University of Guelph
4186;L__Ranade;2000-04-25;Chinese Academy of Sciences
4187;Aftab_Qadir;1964-04-02;Michigan State University
4188;M__Sammons;1971-03-19;University of Wisconsin-Madiso
1909;A__J__Murphy;1975-09-02;Beijing Normal University
4189;R__Levant;1997-12-08;University of Copenhagen
1908;Jessica_K__Staszak;1991-06-10;Wuhan University
4180;Bruce_W_Jasper;1996-04-24;Stanford University
4181;J__Lawford;1990-10-02;University of Illinois
4182;R__Oades;1991-08-28;Beijing Normal University
1907;Sara_A__Mansfield;1947-10-20;Beijing Normal University
1906;R__High;1974-05-24;University of Illinois
1905;A__Campos;1964-09-23;University of Guelph
1904;S__Madden;1972-01-17;University of Wisconsin-Madiso
1903;M__Goede;1984-08-28;University of Guelph
1902;A__Barksdale;1992-06-17;Slovak University of Technology in Bratislava
1901;R__Gelmini;2000-12-11;Kyoto University
1900;E__Romagnoli;1967-05-06;Wuhan University
4194;F__Jarman;1953-09-17;Slovak University of Technology in Bratislava
4195;Mj_Barker;1988-06-14;China Agricultural University
4196;C__Gillberg;1962-04-21;Colorado State University
4197;C__Denney;1997-11-18;Beijing Normal University
4198;M__Rapport;1965-03-19;Beijing Normal University
4199;P__Gringras;1976-12-29;Stanford University
1919;Dianna_P_Vargas_Chaves;1960-03-01;Wuhan University
4190;J__Owens;1976-11-12;Slovak University of Technology in Bratislava
4191;C__Rosen;1952-01-02;Kyoto University
4192;J__Mindell;1971-06-24;University of Kentucky
4193;D__Efron;1970-03-30;Wuhan University
1910;L__Talbot;2002-06-01;University of Kentucky
1918;M__Smith_Parrish;1963-05-08;China Agricultural University
1917;Regan_F__Williams;1952-07-09;University of Kentucky
1916;A__Davidoff;1975-04-08;Stanford University
1915;Kimberly_Proctor;1966-05-31;Oklahoma State University
1914;Vinod_G__Maller;1967-01-03;Wuhan University
1913;R__Gold;1948-04-16;Chinese Academy of Sciences
1912;H__Prajapati;1957-03-04;Colorado State University
1911;Abdelhafeez_H__Abdelhafeez;1963-06-07;University of Nebraska-Lincoln
1921;B__Achuff;1974-04-17;University of Wisconsin-Madiso
1920;Katherine_Taylor;1979-05-26;University of Guelph
1929;T__Musilová;2002-06-25;Wuhan University
1928;E__Klabusayová;1972-11-03;Slovak University of Technology in Bratislava
1927;M__Kosinová;1973-06-14;University of Guelph
1926;Tamara_Skříšovská;1948-11-10;University of Wisconsin-Madiso
1925;V__Vafek;1996-11-21;Beijing Normal University
1924;C__Ramamoorthy;2001-10-06;University of Guelph
1923;A__Hopper;1960-11-25;University of Nebraska-Lincoln
1922;J__Lasa;1953-03-23;University of Wisconsin-Madiso
1932;J__Klučka;1987-03-17;University of Guelph
1931;J__Djakow;1983-02-05;China Agricultural University
1930;Tereza_Kramplová;1996-06-24;University of Arkansas
1939;K__Prakash;1989-10-13;University of Illinois
1938;R__Siddarth;1994-08-11;Wuhan University
1937;Geethu_Punnen;1995-05-26;University of Guelph
1936;Joseph_Paarel;1978-10-20;Wuhan University
1935;Anand_Ganesh;1975-02-03;University of Nebraska-Lincoln
1934;P__Štourač;1982-03-02;Wuhan University
1933;J__Kalina;1979-12-12;Michigan State University
1943;A__Crocoli;1999-06-19;Colorado State University
1942;Giorgio_Persano;1969-12-11;Stanford University
1941;T__Dangelo;2001-02-05;Stanford University
1940;R__Sahajanandan;1980-12-12;University of Kentucky
1949;Peng_Dan_Ying;1954-03-31;Kyoto University
1948;Man_Zhang;1986-04-22;Michigan State University
1947;A__Inserra;1962-12-13;University of Arkansas
1946;G__Natali;1995-02-11;Wuhan University
1945;G__Parapatt;1956-11-14;University of Guelph
1944;C__Martucci;1955-07-22;University of Kentucky
1954;A__Jorya;2001-06-06;University of Copenhagen
1953;F__Gong;1951-10-19;China Agricultural University
1952;Jin_Jin_Huang;1988-12-14;University of Illinois
1951;Jianyu_Zhao;2002-01-10;University of Arkansas
1950;Yu_jia_Wang;1988-07-11;Michigan State University
1959;M__Kong;1972-12-26;China Agricultural University
1958;Vidit_Bhargava;1976-12-08;Stanford University
1957;Luke_Burton;1975-01-07;University of Arkansas
1956;Mohammed_Naeem;1967-06-25;University of Copenhagen
1955;Ali_Al_Shehri;1991-08-21;University of Kentucky
1965;C__Sobrado;1968-06-01;University of Wisconsin-Madiso
1964;Vanessa_Simões_Paixão;1948-01-08;Oklahoma State University
1963;C__Facanali;1995-03-15;University of Arkansas
1962;M__Jarboe;1952-10-28;Slovak University of Technology in Bratislava
1961;K__Speck;1974-08-18;Colorado State University
1960;Kevin_N__Johnson;1960-03-21;University of Guelph
1969;D__Zimpfer;1969-03-28;Kyoto University
1968;P__Lichtenegger;1952-08-14;Kansas State University
1967;J__Schiefer;1967-12-29;University of Guelph
1966;M__Facanali;1995-01-07;Stanford University
1976;Se_Uk_Lee;1967-12-04;University of Guelph
1975;E__Base;1987-02-15;China Agricultural University
1974;P__Faybik;1994-02-02;Slovak University of Technology in Bratislava
1973;S__Hornykewycz;1990-10-04;University of Nebraska-Lincoln
1972;A__Felli;1986-08-13;University of Guelph
1971;L__Kuessel;1950-01-28;University of Kentucky
1970;D__Hutschala;1949-10-20;University of Arkansas
1979;Do_Kyun_Kim;1982-04-19;Beijing Normal University
1978;I__Chang;1958-04-13;Chinese Academy of Sciences
1977;Y__Joo;1969-10-12;University of Guelph
1990;J__Bai;1988-04-26;Wuhan University
1987;Zahra_M_Ghazi_Askar;1974-07-03;University of Guelph
1986;A__Shaahinfar;1980-08-16;University of Illinois
1985;A__U__Zubarioğlu;1956-10-28;University of Guelph
1984;M__Okumuş;1970-07-18;China Agricultural University
1983;Y__Kwak;1950-05-21;University of Wisconsin-Madiso
1982;J__Park;1990-07-11;University of Copenhagen
1981;J__Jung;1997-03-13;Wuhan University
1980;J__C__Lee;1974-07-10;University of Wisconsin-Madiso
1989;Yanhui_Huang;1964-05-01;China Agricultural University
1988;Yong_Bian;1998-02-09;Wuhan University
9003;N__Gravenstein;1950-10-08;University of Nebraska-Lincoln
9004;W__Johnson;1999-07-30;Michigan State University
9001;Ilana_Zarour;1964-05-06;China Agricultural University
9002;D__Lizdas;2001-05-26;Michigan State University
9007;Victoria_Ende;1976-11-20;University of Kentucky
9008;Gurinder_Singh;1972-07-28;Beijing Normal University
9005;Y__Acar;1966-04-08;Beijing Normal University
9006;J__Feldman;1983-10-11;University of Wisconsin-Madiso
9000;Anthony_Destephens;1985-04-27;University of Kentucky
1998;J__Chick;1981-01-25;Stanford University
1997;S__Lewis;1989-12-11;Slovak University of Technology in Bratislava
1996;Zilin_Li;1981-02-05;Michigan State University
1995;Chenggang_Luo;1955-05-03;Kansas State University
1994;Chaoya_Zhang;1958-04-04;Wuhan University
1993;Weipeng_Yan;1993-05-27;Michigan State University
1992;Yue_Huang;1955-08-17;Slovak University of Technology in Bratislava
1991;Jijian_Zheng;1993-02-09;University of Illinois
1999;K__Koo;1990-01-18;Kyoto University
9014;T__Duong;1953-09-21;Kansas State University
9015;P__Richman;1999-12-06;Slovak University of Technology in Bratislava
9012;H__Thode;1990-11-10;Kyoto University
9013;A__Singer;1986-04-29;Beijing Normal University
9018;Ana_Alberdi_Iglesias;1958-04-10;University of Kentucky
9019;Francisco_Martín_Rodríguez;1959-06-27;Wuhan University
9016;S__Jana;2002-05-24;Colorado State University
9017;M__R__Heaven;1961-03-27;Oklahoma State University
9010;W__Hou;1975-02-03;Wuhan University
9011;Haifang_Li;1995-04-02;Slovak University of Technology in Bratislava
9009;Ioannis_Babatsikos;1987-04-25;University of Wisconsin-Madiso
9025;M__C__Castro_Villamor;1968-09-18;Chinese Academy of Sciences
9026;J__L__Martín_Conty;1994-04-20;University of Guelph
9023;A__Sanz_García;1988-08-17;Kyoto University
9024;Carlos_del_Pozo_Vegas;1966-06-23;University of Copenhagen
9029;Lisa_Hentsch;1999-06-21;University of Guelph
9027;Cristina_Jorge_Soto;1984-02-15;University of Wisconsin-Madiso
9028;R__López_Izquierdo;1998-12-23;Michigan State University
9021;Ana_I_Rubio_Babiano;2000-05-05;University of Illinois
9022;María_G_Núñez_Toste;1972-11-02;China Agricultural University
9020;Guillermo_Ortega_Rabbione;1994-01-20;University of Copenhagen
9036;N__Buda;1989-09-20;University of Arkansas
9037;Jolanta_Cylwik;1978-05-20;Slovak University of Technology in Bratislava
9034;E__Adam;1954-02-06;Colorado State University
9035;J__Janssens;1987-03-27;Slovak University of Technology in Bratislava
9038;K__Mróz;1971-03-18;Beijing Normal University
9039;Renata_Rudzińska;1993-07-06;Wuhan University
9032;I__Santana;1955-12-06;Wuhan University
9033;R__Eason;1979-04-05;Colorado State University
9030;Sara_Cocetta;1968-03-19;University of Guelph
9031;G__Allali;1949-01-30;University of Nebraska-Lincoln
9047;Jakub_Piotrkowski;1953-04-10;Wuhan University
9048;W__Gola;1978-08-24;Kansas State University
9045;Tomasz_Górecki;1988-06-14;University of Copenhagen
9046;K__Mendrala;1975-12-07;University of Wisconsin-Madiso
9049;E__Segura_Grau;1954-11-05;Colorado State University
9040;Paweł_Dubik;1987-10-27;Wuhan University
9043;S__Skoczyński;1988-07-21;Beijing Normal University
9044;A__Suska;1982-11-19;Kyoto University
9041;A__Malczewska;1986-06-13;University of Copenhagen
9042;A__Oraczewska;1997-04-01;Wuhan University
9058;M__Le_guen;1997-02-22;Kyoto University
9059;S__Russel;1981-05-15;Michigan State University
9056;M__Dabbaghmanesh;1981-02-01;University of Kentucky
9057;N__Barizien;2002-10-18;University of Guelph
9050;A__Zamojska;1995-03-31;Michigan State University
9051;M__Wełnicki;1994-02-14;Slovak University of Technology in Bratislava
9054;S__Heydari;1989-06-19;Kyoto University
9055;Mehdi_Ghaderian_Jahromi;1968-10-15;Colorado State University
9052;A__Estedlal;1990-09-04;University of Illinois
9053;M__Jeddi;1986-08-30;University of Guelph
9069;M__Amato;1969-03-15;University of Wisconsin-Madiso
9067;M__G__de_Acilu;1962-04-06;Kansas State University
9068;F__Bongiovanni;1984-06-26;Colorado State University
9061;F__Huang;1990-01-02;Michigan State University
9062;A__Vallée;1987-11-07;Oklahoma State University
9060;P__Touche;1989-02-09;University of Arkansas
9065;A__Thille;1980-07-16;University of Guelph
9066;Carmen_Barbas;1995-05-22;University of Illinois
9063;E__Spinelli;1977-07-16;University of Guelph
9064;B__Patel;1962-11-09;University of Guelph
10778;L__Yin;1979-12-08;University of Arkansas
10777;Keyi_Wang;1981-01-19;University of Guelph
10779;Bo_Peng;1952-08-25;Chinese Academy of Sciences
10770;S__Ullah;1969-06-06;Oklahoma State University
10772;Z__Anwar;1965-03-06;University of Arkansas
10771;W__Khan;1954-01-01;University of Illinois
10774;Guang_chun_Wang;1986-07-24;University of Illinois
10773;Tian_run_Huang;1950-06-19;Beijing Normal University
10776;Heng_Shi;1978-04-26;University of Nebraska-Lincoln
10775;Yang_yang_Hu;1975-01-03;University of Copenhagen
9078;Debashish_Chakraborty;1969-09-29;University of Guelph
9079;Indrajit_Poirah;1956-11-11;University of Guelph
9072;J__Kress;1994-02-21;University of Copenhagen
9073;Akshita_Baiju_Gopal;1981-03-01;Oklahoma State University
9070;J__Frat;1948-12-04;University of Wisconsin-Madiso
9071;T__Mauri;1983-03-07;Wuhan University
9076;Alok_Barik;1991-01-06;University of Nebraska-Lincoln
9077;P__Dixit;1988-11-18;Kansas State University
9074;S__Chakraborty;1963-07-19;Kansas State University
9075;Pratyush_Kumar_Padhan;1995-01-05;Colorado State University
10789;D__Werling;1965-01-03;Chinese Academy of Sciences
10788;N__Werling;1983-01-02;University of Wisconsin-Madiso
10781;W__Li;1989-04-16;Stanford University
10780;T__Huang;1959-03-08;University of Wisconsin-Madiso
10783;Jian_You_Guo;1987-10-05;University of Guelph
10782;B__Peng;1964-07-18;Wuhan University
10785;Ying_Yao;1949-05-19;University of Nebraska-Lincoln
10784;Hua_Bian;1982-09-28;Beijing Normal University
10787;J__Dudhia;1986-06-11;Oklahoma State University
10786;S__Dakin;1994-09-30;University of Nebraska-Lincoln
9089;S__Agarwal;1957-02-21;Oklahoma State University
9083;S__Avdeev;1999-12-21;Slovak University of Technology in Bratislava
9084;A__Yaroshetskiy;1973-06-09;University of Guelph
9081;Arup_Sarkar;1976-08-04;Kansas State University
9082;Asima_Bhattacharyya;1974-06-19;Kansas State University
9087;N__Trushenko;2002-09-04;China Agricultural University
9088;Sulagna_Bhattacharya;1950-07-25;Wuhan University
9085;G__Nuralieva;1999-09-05;Colorado State University
9086;Z__Merzhoeva;1997-11-02;University of Arkansas
6807;H__Boersma;1979-04-22;Colorado State University
10756;P__Lacelle;1960-01-08;Kansas State University
6806;H__V__D__van_den_Berg_Emons;1991-07-11;China Agricultural University
10755;M__Hardy;1981-10-22;University of Copenhagen
6809;J__Staal;1969-07-04;Michigan State University
10758;A__Lisowski;1964-03-29;Kyoto University
6808;R__Achttien;1995-03-02;Kansas State University
10757;A__Pentland;1966-04-16;Chinese Academy of Sciences
9080;Supriya_Samal;1953-11-24;University of Nebraska-Lincoln
10759;Amy_Jones;1977-08-15;Colorado State University
6801;M__E__Wittekoek;1955-07-02;Slovak University of Technology in Bratislava
10750;Juliette_L__Lee;1974-03-19;Stanford University
6800;T__Vromen;1978-02-10;Oklahoma State University
6803;M__Geleijnse;1963-01-07;Kyoto University
10752;D__Bickers;1969-05-26;China Agricultural University
6802;R__V__van_Domburg;1976-04-10;Chinese Academy of Sciences
10751;H__Mukhtar;1966-07-11;China Agricultural University
6805;R__Steenaard;1989-04-13;University of Wisconsin-Madiso
10754;M__Athar;2001-09-11;Kyoto University
6804;M__Haverkamp;1997-11-27;University of Guelph
10753;L__Kopelovich;1947-09-18;Slovak University of Technology in Bratislava
9094;U__Limper;1995-12-23;China Agricultural University
9095;F__Hoffmann;1970-03-12;Wuhan University
9092;M__Hoffman;1954-10-19;Beijing Normal University
9093;A__Holland;1969-04-09;Stanford University
9098;M__Hein;1972-03-25;University of Wisconsin-Madiso
9099;H__Sadek;1968-04-26;University of Arkansas
9096;V__Zaha;1996-11-24;Kyoto University
9097;H__Reuter;1948-11-12;University of Kentucky
6818;V__Pop;1999-09-22;China Agricultural University
10767;H__Yasmin;1966-05-22;Beijing Normal University
6817;J__Widdershoven;1972-03-29;Stanford University
10766;A__Nosheen;1978-07-28;University of Illinois
10769;R__Keyani;2000-12-08;University of Wisconsin-Madiso
6819;K__Redekop;1971-07-05;University of Illinois
10768;M__N__Hassan;1978-08-12;Oklahoma State University
9090;Nishith_M__Shrimali;1973-01-22;Beijing Normal University
9091;P__Guchhait;1954-06-22;Colorado State University
6810;V__Niemeijer;1978-11-02;University of Arkansas
6812;H__Koers;1985-11-23;Slovak University of Technology in Bratislava
10761;A__Opsahl;1990-11-03;Colorado State University
6811;S__Van_der_Voort;1981-04-07;University of Copenhagen
10760;J__Harmon;1967-04-22;Colorado State University
6814;E__Hendriks;1983-10-22;University of Nebraska-Lincoln
10763;R__Naz;1952-12-04;Slovak University of Technology in Bratislava
6813;M__Jongert;1989-12-16;University of Illinois
10762;R__Ornberg;1996-01-09;Stanford University
6816;S__Pedersen;1960-09-07;University of Arkansas
10765;A__Bano;1985-10-10;Stanford University
6815;L__Ringoir;1996-06-19;University of Guelph
10764;T__H__Roberts;1968-08-21;Beijing Normal University
6830;A__Plomp;1993-01-11;University of Guelph
6829;E__Vestergaard;1958-06-06;Michigan State University
10734;E__Kay;2001-12-22;Kansas State University
6828;Bjørn_K_Fabian_Jessing;1974-12-06;Michigan State University
10733;F__Murray;1957-12-07;University of Copenhagen
10736;Y__A__Pan;2001-04-24;Chinese Academy of Sciences
10735;H__Redmond;1953-01-08;Kyoto University
10738;T__Wilgus;1985-01-28;Colorado State University
10737;J__Sanes;1971-06-02;University of Wisconsin-Madiso
10739;V__Bergdall;1983-10-24;University of Illinois
6821;M__Cramer;1973-10-16;Chinese Academy of Sciences
6820;J__A__Snoek;1981-05-21;University of Nebraska-Lincoln
6823;J__Kraal;1960-07-11;University of Arkansas
6822;F__Backx;1959-01-17;Kansas State University
6825;H__Gijsbers;1966-06-20;University of Guelph
10730;R__Cahill;1981-03-24;Michigan State University
6824;M__Engen_Verheul;1984-11-16;Oklahoma State University
6827;W__V__van_Gilst;1971-07-14;Oklahoma State University
10732;R__W__Scanlon;1965-04-25;University of Wisconsin-Madiso
6826;E__E__van_der_Wall;1999-12-31;Oklahoma State University
10731;K__Sheehan;1977-08-08;Stanford University
6841;Raja_A__H__Kuchay;1997-01-08;Oklahoma State University
5510;Y__Cai;1973-10-18;University of Copenhagen
6840;Y__R__Mir;1994-12-01;University of Guelph
5508;D__Tira;1972-04-19;Slovak University of Technology in Bratislava
10745;T__Warner;1974-01-04;Stanford University
5509;T__Wheeler;1986-05-23;University of Guelph
6839;Asima_Hassan;1967-01-18;China Agricultural University
10744;T__Oberyszyn;1957-07-17;Stanford University
10747;B__Berman;1970-08-29;China Agricultural University
10746;J__Mitchell;1952-06-18;University of Kentucky
10749;C__Ramirez;1998-03-05;Wuhan University
10748;Adriana_M__Villa;1948-03-10;Chinese Academy of Sciences
5500;H__Moseley;1969-03-10;Slovak University of Technology in Bratislava
6832;W__Dreschler;1965-09-07;Kansas State University
